id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
22,10.807028839244703,12.643722842581758,7.493033771070355,261.96503881346763,-237.15890002444633,11.314069066408194,-24992.61962232856,16.574085875893154,35.23399550923233,14.057020396879182,14.288089499976103,14.810991652273966
23,-7.202238298053425,-9.042532829748927,-6.3516514801533965,-6.8086956059535835,-8.983288803784767,-11.958838075018884,-2.386213154761334,-12.319395627097464,7.306448168246243,-15008.28020380245,-158.57580908929305,143.4633199796368
24,8.003428796400055,11.406989314679592,11.443600881324976,261.595155709036,-236.06560723420887,9.969626771072905,-24990.052282134493,11.030068317591084,38.50614202921812,10.322185921368563,12.184588539151921,16.55988686748348
25,2.022056039532539,-9996.243335885245,0.9933100953171681,-101.84905234089013,12.383748498075175,-0.6251574867931536,-1.4547146911401174,6.603641473459421,-0.029916963610512548,3.447754485311451,99.31813458560748,1.7245887756723683
26,10.34445137203405,15.904377129843379,9.524729940741459,255.56599421499453,-235.9856589250468,14.28553242017931,-24989.66422499654,11.418577431058257,31.769443277833986,12.88973079670005,16.388690400355244,15.174547877500066
27,5.804113099920691,10.692266837725997,12.704761410360293,258.25663702641594,-239.35458157627505,15.199488223893097,-24988.248817385193,9.934488857105858,38.85983598247629,12.758797727128526,14.037518142002943,13.548291373533786
28,-8.722600555244487,-7.522569006059686,-6.900071374373893,-7.365184263237126,-7.189952824651047,-11.959920812799798,-2.6420491078264887,-9.559574763272806,7.0690920099153285,-15009.715711523593,-159.98436491313853,143.7648540864589
29,11.559692101533354,14.304983705691539,15.725804746469477,261.7674194678476,-237.0989917704033,9.319595582214404,-24991.48918317988,11.677765510426735,36.351201680848234,7.395474573791501,14.411454221885151,11.826440343289065
30,14.762140993585863,10.141159738578338,15.470434771285902,261.521106705744,-241.59279838895887,11.182240081290416,-24988.13657458347,12.205048534740754,35.39253060519017,8.038874823573131,13.535229296138208,10.419588451545764
31,-8.225853721961924,-7.483881450207308,-6.276462352227151,-10.999006789072347,-8.749789939940943,-11.295784139930575,-2.9971970128381136,-3.806925041022097,2.8347399962536963,-15010.034961612124,-161.44179178935116,140.93046175829417
32,15.177358199787903,13.792158547017888,11.020248338715897,260.0118941854483,-245.98688448223254,13.838563438579687,-24989.97546458004,9.301695424688324,36.53592933188444,15.918884944021332,6.006098769539064,10.901768659348894
33,-5.966591579917148,-6.524349360365595,-6.426190328471591,-8.040208203386847,-10.149455858159882,-9.058264908460103,-5.307180654717274,-11.672866442004779,9.591289663190967,-15005.095997511891,-161.24242359340957,146.57201554574286
34,18.925694352356604,13.02325366479424,14.5108703701775,265.3003684524149,-245.62039951953784,10.79622201428382,-24988.763978724946,17.566416533251935,35.12871144222012,12.412228813679402,14.448226222754627,11.377240896000284
35,15.458526874977458,15.094814755005741,16.95579018882515,260.7518397491895,-242.1457424569441,11.821372074365616,-24987.736232726023,12.000543536718663,34.55948954746135,12.224080115888707,15.710084817212488,11.859177326381111
36,6.439922117573364,13.14958517297666,14.999115219823052,257.9665865316212,-236.4177630658299,14.817664721553864,-24992.382653144967,14.125515968502201,36.44999797126043,16.51772206343875,14.334266416264207,14.061260665892826
37,12.777237663033434,13.416614158397437,15.031830210752183,258.08547248410986,-235.6405105429229,11.8686745093268,-24988.23885854362,13.711004516737248,31.20503273044596,11.465781437992552,12.497719353223962,10.868209448382029
38,13.640142714333335,7.732620757326135,9.170338861084396,255.7767846800217,-237.30134966706484,16.019918725717794,-24988.8136164175,17.790914008837163,27.803308989643334,12.495927440444639,12.523936657995701,10.245039183216285
39,-7.941986552940348,-8.461880187631554,-7.827898961244632,-5.325914898863958,-6.101623260903797,-9.075694759443758,-5.430615711539725,-9.362287760718583,8.89193167323101,-15010.116213456797,-162.11520229747913,146.273523471266
40,-7.351417684056869,-8.57859684566996,-6.356955274220495,-6.155469686061743,-7.305169511213601,-10.451508107545658,-3.4251085093019102,-10.599454037312386,5.141901704422045,-15009.096969034928,-159.0723442266396,142.01731118723364
41,-7.335963193197156,-4.973197154404847,-7.27087891002949,-6.116851685110816,-6.047789470466082,-10.975012612849346,-6.566502190185652,-7.388815402267372,8.741408891446131,-15007.512978069994,-154.58273295914267,138.7525080881872
42,16.22311463500738,14.49269167250111,16.32564575921995,261.50983689930297,-240.42524151096939,11.172849501194563,-24989.31103256448,15.506008626846953,32.73693110326334,14.44409438461852,7.306070864475711,9.972039554392612
43,-0.19182090596937362,-9997.739216315085,-0.20859420566279274,-102.35504632767591,11.546898136527286,1.930363474644227,1.5109286637984782,0.5890548050698768,0.1638166765334852,2.0955507822300827,97.16709362540327,-0.32693152885779453
44,1.4604504889984753,-10001.171327244088,-0.29460818373469166,-98.7756519235833,10.31701451004406,1.2993224099156615,0.607044134188174,1.2056715380246843,0.3264727691323275,0.5774152355951927,100.8311730765799,1.905166117962139
45,24.7819054905966,14.145748790069927,13.421729905740618,261.76582011595735,-247.33444226816883,9.75646588506444,-24987.10466638021,10.06267152012593,31.6202513939136,11.338657340075159,14.872974334857645,14.48112533302422
46,13.938742549539514,10.39862490513987,10.561131138733622,262.03712825731367,-237.08114662297743,10.906105933536217,-24985.062335318056,18.974751747736892,32.2338503727143,14.975354586272463,9.56082671196614,10.9539886279416
47,13.339901154952777,13.856942753384654,9.295042255486377,262.24171939036387,-243.0175337413656,8.888341029122401,-24984.97177606983,9.259914799991286,37.57192771117567,10.989789674600743,8.141762949929793,13.082619826106221
48,22.370198315548997,12.124960723610833,10.91835063328868,261.940163009594,-243.538926213098,10.033623451958933,-24988.63766794347,14.77094791075892,30.290273733987824,11.315706361119588,13.030944764690904,15.687808737581431
49,18.37285662873193,14.550472648806519,12.02141824018112,257.525625976025,-244.53915295252006,15.35846212049927,-24989.310517614427,13.30054493025421,30.29673482440494,14.803005613572633,17.676336950023426,9.419025096511504
